FIPS,Accommodation and food services,Administrative and support and waste management and remediation services,"Agriculture, forestry, fishing and hunting","Arts, entertainment, and recreation",Construction,Educational services,Finance and insurance,Health care and social assistance,Industries not classified,Information,Management of companies and enterprises,"Mining, quarrying, and oil and gas extraction",Other services (except public administration),"Professional, scientific, and technical services",Real estate and rental and leasing,Utilities,Wholesale trade
21147,0.1884920634920635,0.005952380952380952,,,0.008597883597883597,0.010582010582010581,0.07407407407407407,0.18584656084656084,,,,,0.02513227513227513,0.061507936507936505,0.007275132275132275,,
21149,0.059008654602675056,0.00865460267505901,0.0,,0.044846577498033044,0.0,0.05035405192761605,0.14083398898505115,,,,0.0,0.08497246262785209,0.021243115656963022,,,0.1077891424075531
21151,0.1616959189803888,0.06046431789898296,,0.009011715229798739,0.043041668454705403,0.0,0.02295841737115393,0.15676093206883235,,0.014290005578680856,,0.0,0.04102476076041711,0.03385830150624383,0.010041625541775737,0.0019310818349568726,0.016135261554306314
21153,0.17438692098092642,0.0,,,0.047229791099000905,,0.05994550408719346,0.21071752951861944,,0.013623978201634877,,0.04087193460490463,0.022706630336058128,0.11989100817438691,,,0.011807447774750226
21155,0.06904965231182139,0.05038428693424424,,0.0013419543735512993,0.021227278272538733,,0.017689398560448946,0.15847261193119433,,0.0,,,0.01964133219470538,0.012809564474807857,0.001829937782115408,,0.009393680614859094
21157,0.14957865168539325,0.028992776886035312,,0.013543338683788122,0.14697030497592295,0.002106741573033708,0.03631621187800963,0.10423354735152487,,0.010934991974317817,,,0.06079454253611557,0.023675762439807384,0.009229534510433388,,0.02026484751203852
21159,0.10261707988980716,0.03236914600550964,,,0.011019283746556474,,0.04269972451790634,0.15495867768595042,,0.0048209366391184574,0.03168044077134986,0.2231404958677686,0.03925619834710744,0.011707988980716254,0.0,,0.025482093663911846
21161,0.12768758227292673,0.059090244259178,,0.013456194237238555,0.02457218078104432,0.0,0.02720491443615621,0.18692408951294429,,0.022670762030130173,,,0.035249378382331435,0.014626298083954952,0.010530934620447565,0.0,0.03905221588415972
21163,0.14935622317596567,0.014592274678111588,,0.01201716738197425,0.11444921316165951,,0.03376251788268956,0.08068669527896996,,0.024320457796852647,,0.030901287553648068,0.06237482117310444,0.07496423462088699,0.019456366237482117,,0.019742489270386267
21165,,,,,0.009541984732824428,,,0.30916030534351147,,,,,0.009541984732824428,,,,
21167,0.08748264233287047,0.005951200158698671,,0.0289625074390002,0.0380876810156715,,0.023408053957548105,0.13330688355485024,,0.007934933544931562,,,0.04304701448125372,0.011108906962904185,0.0029756000793493354,0.0,0.007538186867684983
21169,0.09695973705834018,,,,,,0.036154478225143796,0.08299096138044372,,,,,0.0238290879211175,0.01314708299096138,0.0024650780608052587,0.00657354149548069,0.014790468364831553
21171,0.07566539923954373,,,,0.06577946768060837,,0.026615969581749048,0.2,,0.00494296577946768,,,0.02129277566539924,0.01026615969581749,0.012167300380228136,,0.022813688212927757
21173,0.09944751381215469,0.13480662983425415,,0.0023103967855349072,0.036263184329482674,,0.02742340532395781,0.09563033651431442,,0.006428930185836263,,,0.021396283274736312,0.01747865394274234,0.004218985434455048,0.0,0.028227021597187343
21175,0.08475452196382428,,,,0.07545219638242893,,0.07338501291989664,0.18708010335917313,,0.07235142118863049,,,0.04186046511627907,0.041343669250646,,,
21177,0.12296151337247227,0.04582517938682322,,0.0017938682322243965,0.021689497716894976,0.003424657534246575,0.03294194390084801,0.2116764514024788,,0.015003261578604044,,0.0,0.05430528375733855,0.035551206784083494,0.009458577951728636,0.0,0.017775603392041747
21179,0.07902755696873344,0.05140434552199258,,0.005299417064122946,0.0812798092209857,0.0018547959724430313,0.022919978802331743,0.0910174880763116,,0.1210254372019078,0.0,,0.0296767355590885,0.013248542660307366,0.006491785903550609,0.0043720190779014305,0.026430842607313196
21181,0.0351288056206089,0.0,,0.0,0.02107728337236534,,0.04215456674473068,0.38173302107728335,,,,,0.11241217798594848,0.0351288056206089,,,
21183,0.051451529289787454,0.030715396578538102,,0.0,0.01412649040953862,,0.015292897874546397,0.15215137376879212,,0.0036288232244686366,,0.0,0.024494556765163298,0.014515292897874546,0.004665629860031105,,0.01607050285121825
21185,0.1196020974706971,0.05351634793337446,0.004858112276372609,0.01596236890808143,0.0703269586674892,0.013803207896360272,0.12654225786551512,0.21792103639728563,,0.013571869216533004,0.00030845157310302283,,0.06199876619370759,0.05074028377544725,0.011027143738433066,0.0,0.027606415792720544
21187,0.12431587177482409,0.0023455824863174357,,0.0,0.013291634089132134,,0.03752931978107897,0.14464425332290853,,,,,0.05629397967161845,0.006254886630179828,0.003909304143862392,0.0,0.04925723221266615
21189,,,,,,,,0.5585106382978723,,,,,0.0398936170212766,,0.026595744680851064,,
21191,0.06503137478608101,0.0,,0.01026811180832858,0.0387906446092413,,0.03080433542498574,0.12321734169994296,,0.04449515116942385,,,0.03194523673702225,0.027381631488876214,0.004563605248146035,,0.022247575584711923
21193,0.10670664001776593,0.08338885187652675,,0.0006662225183211193,0.012325116588940706,,0.034643570952698204,0.3392182989118366,,0.012103042416167,0.03164556962025317,0.08483233399955585,0.016655562958027982,0.022651565622918056,0.009882300688429936,,0.03508771929824561
21195,0.1104459240194707,0.029877468807698763,,0.00598668382476361,0.034521345045599505,0.0,0.04274604151513456,0.2794158786997146,0.0005595031611928607,0.010798411011022212,0.004867677502377888,0.06557377049180328,0.02355508308621944,0.030101270072175907,0.007105690147149331,0.010854361327141498,0.03105242544620377
21197,0.16636085626911315,,,0.007339449541284404,0.0581039755351682,,0.04342507645259939,0.12844036697247707,,0.011620795107033639,,,0.023241590214067277,0.007339449541284404,0.007339449541284404,,0.08807339449541285
21199,0.10972065991751032,0.04925946756655418,,0.00965504311961005,0.040448068991376075,0.00421822272215973,0.030324334458192725,0.22230033745781777,,0.008858267716535433,0.004874390701162355,0.0,0.024981252343457067,0.01954443194600675,0.00965504311961005,0.010358080239970004,0.04925946756655418
21201,,,,,,,0.04,,,,,,0.13142857142857142,,,,
21203,0.08664627930682976,0.004757050628610262,,0.017329255861365953,0.02616377845735644,,0.02820251444104655,0.3652735304111451,,0.0,,,0.018008834522595992,0.0744138634046891,0.004757050628610262,,0.013591573224600747
21205,0.16074577979339885,0.011715797430083144,,0.0,0.02821869488536155,0.007306626354245402,0.02922650541698161,0.26643990929705214,,0.008818342151675485,,,0.027462836986646512,0.01020408163265306,0.012849584278155708,,0.02053413958175863
21207,0.07796539503856577,0.009589326662497394,,0.008963935793204087,0.05607671461329998,0.0,0.030852616218469877,0.1936627058578278,,0.0,,,0.020846362309776944,0.01084010840108401,0.001459245361684386,,0.0
21209,0.09671097477845944,0.0435838445807771,0.0008946830265848671,0.005282890252215406,0.02850204498977505,0.03404055896387185,0.013207225630538513,0.0818421949556919,,0.004558623040218132,0.0,,0.02142978868438991,0.015380027266530334,0.007029652351738241,,0.033571915473755966
21211,0.079909169550173,0.23810553633217993,0.0021085640138408307,0.004919982698961938,0.03795415224913495,0.003838667820069204,0.020112456747404844,0.07569204152249134,,0.0046496539792387544,,,0.04006271626297578,0.017679498269896194,0.009353373702422145,0.008326124567474048,0.03173659169550173
21213,0.1260699437515285,0.04194179505991685,,0.029102470041574957,0.04707752506725361,,0.01797505502567865,0.05478112007825874,,0.0062362435803374906,,,0.022132550745903645,0.007336757153338224,0.004768892149669846,,0.021154316458791882
21215,0.20678246484698098,0.03722084367245657,,0.018196856906534328,0.11910669975186104,,0.0413564929693962,0.22746071133167908,,,,,0.06699751861042183,0.03970223325062035,0.005789909015715467,,0.0008271298593879239
21217,0.09507445589919816,0.07705925231698428,,0.00937207122774133,0.0286368843069874,0.0,0.023221909819847963,0.16099135686764554,,0.00791419348120379,0.0,,0.029678225554514215,0.011767156097053004,0.011871290221805686,0.00645631573466625,0.017598667083203165
21219,0.07729138166894665,0.0027359781121751026,,,0.04445964432284542,,0.04582763337893297,0.12243502051983585,,,,,0.06224350205198358,0.0253077975376197,0.002051983584131327,,0.046511627906976744
21221,0.1516262024736601,0.03389830508474576,,0.010535959688502062,0.04489234997709574,,0.04031149793861658,0.15803939532753092,,0.01603298213467705,,,0.07741639945029775,0.01832340815391663,0.015574896930829134,,0.01832340815391663
21223,0.06336088154269973,0.01790633608815427,,,0.05647382920110193,,0.06887052341597796,0.20385674931129477,,,,,0.05922865013774105,0.012396694214876033,,0.0,
21225,0.06737222509034589,0.010067114093959731,,0.0038719669592152815,0.03458957150232318,0.0,0.023748064016520392,0.22483221476510068,,0.003355704697986577,,0.0,0.03458957150232318,0.0123902942694889,0.0043882292204439855,0.0,0.10170366546205473
21227,0.1264046454110436,0.0722977937881965,,0.012043658261196839,0.04503826370593401,0.008961055253866696,0.027187841640231553,0.16036704482319838,,0.010681577862609102,0.04301306521856014,0.0006989623098016023,0.037439288850655054,0.03233148735595104,0.0105202788680395,0.0,0.0406831908525548
21229,0.06628652886671418,0.024233784746970778,,,0.08374910905203137,,0.026728439059158945,0.15074839629365644,,,,,0.05024946543121882,0.015680684248039915,0.003563791874554526,,0.03599429793300071
21231,0.10050859772341972,0.0,0.0021797045289416324,0.007992249939452653,0.015984499878905305,0.006296924194720271,0.03632840881569387,0.14773552918382174,,0.022281424073625575,,,0.016468878663114556,0.010656333252603536,,,0.027367401307822718
21233,0.08406113537117904,0.018013100436681223,,,0.13755458515283842,,0.04312227074235808,0.14683406113537117,,,,,0.05458515283842795,0.017467248908296942,0.0032751091703056767,,0.1146288209606987
21235,0.11389236545682102,0.018195821700202175,,0.0,0.012515644555694618,0.0,0.023779724655819776,0.2911331472032348,,0.010878983344565323,,0.009434870511215943,0.027149321266968326,0.07547896408972754,0.00481370944449793,0.0,0.030711466255896793
21237,0.07520891364902507,,,0.0,,,0.020891364902506964,0.36768802228412256,,,,,0.027855153203342618,0.006963788300835654,0.0,,
21239,0.09624079576282134,0.01291822761917065,0.05348146234336649,0.016406149076346726,0.03875468285751195,0.053610644619558195,0.02544890840976618,0.0873272187055936,,0.00477974421909314,,,0.03746286009559489,0.06019894070533523,0.003358739180984369,,0.03720449554321147
22001,0.1014019436036323,0.025489883702405607,0.0030269236896606658,0.005894535606181297,0.08061175720885773,0.017205671499123786,0.034172375338537515,0.1781902182571292,,0.009240082842122032,0.021427433487334713,0.0431734905209495,0.043970049386649675,0.02445435717699538,0.03003026923689661,0.006531782698741437,0.0618129679783336
22003,0.11036691904484566,0.07746068724519511,0.0110658124635993,,0.010483401281304601,0.0,0.0337798485730926,0.23005241700640652,,0.006697728596389051,,,0.0646476412347117,0.014269073966220151,0.0023296447291788003,0.00320326150262085,0.00902737332556785
22005,0.105079744613741,0.044361915905680054,0.0,0.0065627146236613846,0.15582631699437846,0.009030091827130975,0.026352606008190674,0.088087909851703,0.00012718439193142218,0.003433978582148399,0.011599216544145703,0.008445043624246432,0.05774171393686567,0.056469870017551445,0.021926589168977183,0.0019077658789713326,0.05886093658586218
22007,0.05696449473273508,0.005852516582130316,,0.006242684354272337,0.23019898556379242,,0.03979711275848615,0.13109637143971908,,,,0.03823644166991806,0.049161139289894656,0.02575107296137339,0.0031213421771361686,,0.02145922746781116
22009,0.1972067039106145,0.012067039106145252,0.006256983240223463,0.009273743016759777,0.14603351955307262,0.012513966480446927,0.04983240223463687,0.26100558659217876,,0.0045810055865921784,0.000670391061452514,0.000111731843575419,0.03608938547486033,0.02435754189944134,0.006256983240223463,0.005810055865921788,0.03597765363128492
22011,0.10733958612475808,0.01980050617835343,0.04034539228822391,0.008634807205597736,0.049575703439035286,0.0022331397945511387,0.10317105850826262,0.18430847104362066,,0.0,,0.0044662795891022775,0.061783534315914844,0.03007294923328867,0.008485931219294328,0.02054488610987048,0.008485931219294328
22013,0.042677310408351245,0.017807798587657353,0.04144918636782315,0.0,0.022720294749769727,0.0,0.04758980657046362,0.16149831132944428,,,,0.04451949646914338,0.032545287073994476,0.005833589192508443,0.02394841879029782,0.0,0.011667178385016887
22015,0.24120413922859832,0.03636607982798011,0.0032791291493078885,0.027281279397930385,0.049079424808493484,0.008708506921112753,0.03058728665501949,0.12519822604488645,,0.011208170944765488,0.014782959279666712,0.028356403709178874,0.05386372799354926,0.035882273887918294,0.01596559602204005,0.0011288805268109125,0.04980513371858621
22017,0.1236919149453466,0.04855490158337807,0.0011447327099774092,0.01295675341646997,0.044928226272122215,0.0180624639105285,0.03023917822373953,0.27754196509071755,0.00013169491353722407,0.016684732507369848,0.006493572275181587,0.016927861578515495,0.055007952346702055,0.04912220274938458,0.017991551264777687,0.0,0.05829019480716825
22019,0.18352528470278706,0.05490282058888015,0.0003224267124082696,0.006758063892077331,0.061248178289074896,0.015166952551685002,0.028592800856365348,0.17925635503050158,5.158827398532314e-05,0.010717463920450882,0.006126107535757122,0.003237164192579027,0.046958226395140384,0.054915717657376475,0.017888234004410798,0.005468357042444252,0.0318428621174407
22021,0.07591933570581258,,0.036773428232502965,0.0,0.01482799525504152,,0.06761565836298933,0.41043890865954924,,0.009489916963226572,,0.010083036773428233,0.05753262158956109,0.04744958481613286,,0.0,0.0166073546856465
22023,0.016404647983595352,0.0,,0.04989747095010253,0.06698564593301436,,0.012303485987696514,,,,,0.0355434039644566,0.023923444976076555,0.14080656185919344,0.08475734791524266,0.022556390977443608,0.03212576896787423
22025,0.07507288629737609,,0.025510204081632654,,0.0,,0.06851311953352769,0.2230320699708455,,,,0.013848396501457727,0.0706997084548105,0.04446064139941691,,,0.04591836734693878
22027,0.04737070838765754,0.00651890482398957,0.01564537157757497,,0.062146892655367235,,0.036071273359408955,0.3111690569317688,,0.003042155584528466,,0.1282051282051282,0.042590178183398525,0.01086484137331595,0.002607561929595828,0.024771838331160364,0.02955236853541938
22029,0.09050650429006366,0.03625795737614171,0.0016606698034874066,0.006089122612787158,0.049820094104622195,,0.057846664821477996,0.2178245225574315,,0.0071962358151120955,,0.03321339606974813,0.04788264600055356,0.022142264046498755,0.028508164959867147,0.00996401882092444,0.07528369775809576
22031,0.07999108734402852,0.02428698752228164,0.007798573975044563,0.008021390374331552,0.054367201426024955,,0.04032976827094474,0.15463458110516934,,0.009135472370766489,,0.18538324420677363,0.03988413547237077,0.02874331550802139,0.008467023172905526,0.038101604278074866,0.008244206773618538
22033,0.10588016975682174,0.053008665343467105,9.681948007939198e-05,0.01429297574672024,0.19050039534621033,0.02094124671217182,0.047832857304222945,0.15384211970115053,3.630730502977199e-05,0.022369334043342855,0.03604911974956028,0.00031466331025802394,0.04669119426828678,0.07970260283035613,0.013369156540962709,0.0032595891626728633,0.03563763695922286
